segment	time	rtt	rttvar	srtt	rto
1791	3.1086	111.973	12.968	113.365	200
1792	3.10895	111.422	12.9039	113.359	200
1793	3.10947	111.006	12.8425	113.352	200
1794	3.11009	110.71	12.7832	113.344	200
1795	3.11085	110.373	12.7262	113.336	200
1796	3.11129	109.063	12.677	113.323	200
1797	3.11161	109.079	12.628	113.311	200
1798	3.11184	108.821	12.5807	113.298	200
1799	3.11195	108.44	12.5358	113.284	200
1800	3.11614	102.92	12.5232	113.254	200
1801	3.11844	104.029	12.504	113.227	200
1802	3.12124	104.256	12.4834	113.201	200
1803	3.12227	104.792	12.4598	113.176	200
1804	3.12382	104.248	12.4392	113.15	200
1805	3.12436	103.891	12.4207	113.123	200
1806	3.1257	102.648	12.4094	113.093	200
1807	3.12619	102.715	12.3976	113.063	200
1808	3.12708	102.213	12.3886	113.031	200
1809	3.13187	102.892	12.3755	113.002	200
1810	3.13211	102.916	12.3622	112.972	200
1811	3.1334	103.436	12.3458	112.945	200
1812	3.1339	102.519	12.3346	112.914	200
1813	3.13519	103.373	12.3184	112.887	200
1814	3.13544	102.342	12.3081	112.856	200
1815	3.13758	102.39	12.2974	112.826	200
1816	3.13936	102.659	12.285	112.796	200
1817	3.14229	102.485	12.2735	112.766	200
1818	3.14402	102.751	12.2604	112.737	200
1819	3.14461	102.872	12.2465	112.708	200
1820	3.14622	103.45	12.2291	112.681	200
1821	3.14649	102.314	12.2183	112.651	200
1822	3.15244	107.053	12.1798	112.635	200
1823	3.15345	106.66	12.1437	112.618	200
1824	3.15374	105.65	12.1136	112.597	200
1825	3.15504	102.393	12.1025	112.568	200
1826	3.15554	102.437	12.091	112.538	200
1827	3.15744	102.285	12.0804	112.508	200
1828	3.15789	102.61	12.0677	112.48	200
1829	3.1614	102.616	12.0549	112.451	200
1830	3.1624	103.516	12.0367	112.425	200
1831	3.16445	105.483	12.0071	112.405	200
1832	3.16619	107.063	11.9683	112.389	200
1833	3.16779	108.688	11.9203	112.379	200
1834	3.16897	109.807	11.8659	112.371	200
1835	3.17168	111.169	11.8039	112.368	200
1836	3.17314	111.995	11.7375	112.366	200
1837	3.17381	110.91	11.6777	112.362	200
1838	3.175	111.362	11.6156	112.359	200
1839	3.17592	112.253	11.5487	112.359	200
1840	3.17665	111.046	11.4892	112.355	200
1841	3.17769	110.626	11.4325	112.35	200
1842	3.1789	110.068	11.3793	112.344	200
1843	3.18021	109.625	11.3289	112.336	200
1844	3.18062	108.046	11.288	112.323	200
1845	3.18173	107.757	11.2489	112.31	200
1846	3.18234	107.087	11.2139	112.295	200
1847	3.18309	107.229	11.1781	112.28	200
1848	3.18388	107.218	11.1426	112.265	200
1849	3.1847	107.504	11.1055	112.251	200
1850	3.18548	107.513	11.0685	112.238	200
1851	3.18662	107.597	11.0311	112.224	200
1852	3.18757	107.641	10.9936	112.211	200
1853	3.18869	107.966	10.9544	112.199	200
1854	3.18942	108.03	10.9149	112.186	200
1855	3.19061	108.201	10.8746	112.175	200
1856	3.19142	108.24	10.8343	112.163	200
1857	3.19218	108.192	10.7944	112.152	200
1858	3.19342	108.607	10.7522	112.142	200
1859	3.19462	108.838	10.7089	112.132	200
1860	3.19559	109.243	10.6635	112.124	200
1861	3.19638	108.216	10.6242	112.112	200
1862	3.19719	108.857	10.5813	112.103	200
1863	3.19769	107.934	10.5441	112.091	200
1864	3.19824	108.274	10.5049	112.079	200
1865	3.20491	114.012	10.4551	112.085	200
1866	3.20528	113.616	10.4032	112.09	200
1867	3.20578	112.976	10.3479	112.092	200
1868	3.20633	109.474	10.3029	112.085	200
1869	3.20686	108.653	10.263	112.075	200
1870	3.20756	108.705	10.2229	112.065	200
1871	3.20863	108.44	10.1846	112.054	200
1872	3.20962	105.755	10.162	112.036	200
1873	3.21009	104.581	10.1462	112.014	200
1874	3.21067	104.689	10.1298	111.993	200
1875	3.2115	103.67	10.1193	111.969	200
1876	3.21284	104.509	10.1039	111.947	200
1877	3.21509	106.358	10.0776	111.931	200
1878	3.21629	107.226	10.0464	111.917	200
1879	3.21741	107.745	10.0122	111.905	200
1880	3.21902	108.602	9.97321	111.895	200
1881	3.22133	110.226	9.92493	111.891	200
1882	3.22382	112.283	9.86951	111.892	200
1883	3.2245	112.779	9.81729	111.894	200
1884	3.22533	113.374	9.76882	111.899	200
1885	3.22637	114.322	9.72612	111.906	200
1886	3.22723	110.969	9.67501	111.903	200
1887	3.22824	109.677	9.63171	111.896	200
1888	3.22928	107.832	9.59934	111.885	200
1889	3.23017	107.606	9.5684	111.872	200
1890	3.23093	106.873	9.54184	111.858	200
1891	3.23197	107.425	9.51213	111.845	200
1892	3.23268	106.845	9.4859	111.83	200
1893	3.23345	107.14	9.45801	111.817	200
1894	3.23394	106.765	9.43239	111.802	200
1895	3.23555	103.492	9.42586	111.778	200
1896	3.23592	103.714	9.41794	111.754	200
1897	3.2381	104.544	9.40511	111.733	200
1898	3.23858	104.569	9.39208	111.713	200
1899	3.2391	103.815	9.38339	111.69	200
1900	3.23954	104.014	9.37346	111.667	200
1901	3.24083	103.027	9.3692	111.642	200
1902	3.24194	102.455	9.36814	111.615	200
1903	3.24516	102.772	9.36509	111.59	200
1904	3.24662	102.494	9.36352	111.563	200
1905	3.24741	102.688	9.36068	111.537	200
1906	3.24883	102.501	9.3588	111.511	200
1907	3.25205	105.433	9.33972	111.494	200
1908	3.25503	102.459	9.33795	111.467	200
1909	3.25716	103.378	9.33069	111.444	200
1910	3.25796	104.053	9.31941	111.422	200
1911	3.25938	104.046	9.30812	111.401	200
1912	3.26006	104.408	9.29466	111.381	200
1913	3.26039	102.844	9.29025	111.356	200
1914	3.26102	103.005	9.28478	111.331	200
1915	3.26535	103.787	9.27467	111.309	200
1916	3.26776	105.207	9.25622	111.292	200
1917	3.26851	103.927	9.24523	111.27	200
1918	3.27198	105.623	9.22431	111.254	200
1919	3.27285	104.919	9.20751	111.236	200
1920	3.27433	105.243	9.18882	111.218	200
1921	3.27499	103.184	9.18211	111.195	200
1922	3.27608	102.836	9.17732	111.17	200
1923	3.27675	102.808	9.17259	111.146	200
1924	3.27768	102.52	9.16941	111.121	200
1925	3.27912	102.97	9.16349	111.097	200
1926	3.27991	103.14	9.15648	111.074	200
1927	3.28118	103.389	9.14792	111.052	200
1928	3.28177	102.745	9.14303	111.028	200
1929	3.28332	102.998	9.13656	111.004	200
1930	3.28398	103.25	9.12853	110.982	200
1931	3.28581	103.939	9.1164	110.961	200
1932	3.28625	103.779	9.10516	110.94	200
1933	3.287	103.77	9.09391	110.92	200
1934	3.28811	104.094	9.08072	110.9	200
1935	3.28911	104.258	9.06653	110.88	200
1936	3.28953	103.917	9.05431	110.86	200
1937	3.29113	104.224	9.04025	110.841	200
1938	3.29197	104.085	9.02697	110.821	200
1939	3.29377	104.721	9.00995	110.804	200
1940	3.29425	104.704	8.99303	110.786	200
1941	3.29491	104.16	8.97927	110.767	200
1942	3.29627	104.715	8.96225	110.749	200
1943	3.29664	104.348	8.94736	110.73	200
1944	3.29756	103.995	8.9345	110.711	200
1945	3.30393	109.164	8.89155	110.706	200
1946	3.30468	108.929	8.85018	110.701	200
1947	3.30524	108.721	8.81024	110.695	200
1948	3.30564	108.319	8.77284	110.688	200
1949	3.30621	108.356	8.73539	110.682	200
1950	3.3068	108.425	8.69772	110.675	200
1951	3.30879	103.704	8.68768	110.655	200
1952	3.30996	104.531	8.67278	110.637	200
1953	3.3111	105.18	8.65408	110.621	200
1954	3.31169	105.223	8.63515	110.606	200
1955	3.31331	106.292	8.61003	110.593	200
1956	3.31721	109.478	8.56645	110.59	200
1957	3.31941	110.615	8.51679	110.59	200
1958	3.32289	113.089	8.4818	110.597	200
1959	3.3243	114.015	8.45236	110.607	200
1960	3.32533	114.495	8.42582	110.618	200
1961	3.3265	114.834	8.40135	110.631	200
1962	3.32758	114.553	8.3753	110.642	200
1963	3.32828	113.017	8.34042	110.649	200
1964	3.32949	113.033	8.30579	110.656	200
1965	3.33053	112.926	8.2707	110.662	200
1966	3.3314	112.177	8.23142	110.667	200
1967	3.33247	110.889	8.18486	110.667	200
1968	3.33302	109.011	8.1469	110.663	200
1969	3.33381	109.146	8.10836	110.658	200
1970	3.33475	109.266	8.06931	110.654	200
1971	3.33602	109.462	8.02933	110.651	200
1972	3.33678	109.335	7.99029	110.647	200
1973	3.33798	109.53	7.95033	110.644	200
1974	3.33872	109.236	7.9123	110.64	200
1975	3.3396	109.226	7.87451	110.635	200
1976	3.34085	109.73	7.83399	110.633	200
1977	3.34164	109.457	7.79528	110.629	200
1978	3.34351	110.657	7.75012	110.629	200
1979	3.34461	110.949	7.70691	110.63	200
1980	3.34537	111.249	7.6657	110.632	200
1981	3.34642	110.664	7.62132	110.632	200
1982	3.34753	111.4	7.58147	110.635	200
1983	3.34795	109.588	7.54348	110.631	200
1984	3.34884	110.053	7.50299	110.63	200
1985	3.35554	116.228	7.49191	110.646	200
1986	3.35669	116.972	7.48514	110.664	200
1987	3.35795	116.937	7.47808	110.683	200
1988	3.35873	116.547	7.4687	110.7	200
1989	3.35989	114.513	7.44745	110.711	200
1990	3.36069	113.87	7.42252	110.72	200
1991	3.36179	114.173	7.39944	110.73	200
1992	3.36247	113.453	7.37225	110.738	200
1993	3.36339	111.1	7.33149	110.739	200
1994	3.36429	109.007	7.29894	110.734	200
1995	3.36552	107.917	7.27288	110.726	200
1996	3.36667	108.343	7.24445	110.719	200
1997	3.36782	107.939	7.21849	110.711	200
1998	3.36981	109.566	7.18318	110.707	200
1999	3.37111	110.558	7.14229	110.707	200
2000	3.37323	111.986	7.1082	110.711	200
2001	3.37431	108.741	7.07832	110.705	200
2002	3.37495	106.968	7.05889	110.694	200
2003	3.37597	107.274	7.03774	110.684	200
2004	3.37701	104.807	7.03099	110.667	200
2005	3.37803	104.948	7.02336	110.651	200
2006	3.3788	104.259	7.01969	110.632	200
2007	3.37954	104.32	7.01557	110.614	200
2008	3.38068	104.405	7.01088	110.596	200
2009	3.38178	104.764	7.00402	110.579	200
2010	3.38259	104.642	6.99782	110.561	200
2011	3.38342	104.15	6.99441	110.543	200
2012	3.38421	104.107	6.99116	110.524	200
2013	3.3852	103.814	6.98953	110.504	200
2014	3.38592	103.928	6.98713	110.485	200
2015	3.38735	103.82	6.98525	110.466	200
2016	3.38771	103.542	6.98489	110.446	200
2017	3.38928	103.253	6.9861	110.425	200
2018	3.38966	103.202	6.98748	110.404	200
2019	3.39091	103.646	6.98615	110.384	200
2020	3.3913	102.955	6.98872	110.363	200
2021	3.39293	103.556	6.98766	110.343	200
2022	3.39333	103.577	6.98637	110.323	200
2023	3.39465	103.182	6.98727	110.302	200
2024	3.39597	103.659	6.98527	110.283	200
2025	3.3974	103.368	6.98487	110.263	200
2026	3.40391	109.358	6.94952	110.26	200
2027	3.40461	109.474	6.91369	110.258	200
2028	3.40587	109.366	6.87868	110.256	200
2029	3.40674	109.822	6.84121	110.254	200
2030	3.40723	109.391	6.80645	110.252	200
2031	3.40763	103.442	6.80648	110.232	200
2032	3.40798	103.079	6.80849	110.211	200
2033	3.40976	104.287	6.80335	110.194	200
2034	3.4106	104.737	6.79552	110.178	200
2035	3.41099	104.557	6.7887	110.162	200
2036	3.41182	104.78	6.78051	110.146	200
2037	3.41235	103.301	6.78089	110.126	200
2038	3.41473	104.516	6.77408	110.11	200
2039	3.4164	105.072	6.76399	110.095	200
2040	3.4177	105.779	6.74976	110.083	200
2041	3.4182	104.633	6.7422	110.067	200
2042	3.42114	103.674	6.74017	110.048	200
2043	3.42339	103.754	6.73758	110.03	200
2044	3.42549	102.383	6.74287	110.008	200
2045	3.42681	102.305	6.74845	109.985	200
2046	3.42789	102.344	6.75364	109.963	200
2047	3.42905	102.338	6.75871	109.941	200
2048	3.43029	102.5	6.76268	109.919	200
2049	3.43172	103.221	6.7623	109.9	200
2050	3.433	103.221	6.76182	109.88	200
2051	3.43371	102.981	6.76262	109.86	200
2052	3.43522	103.627	6.75955	109.842	200
2053	3.43544	102.814	6.76111	109.822	200
2054	3.43716	103.929	6.75606	109.805	200
2055	3.43764	103.653	6.75255	109.787	200
2056	3.43988	104.919	6.74159	109.773	200
2057	3.44036	104.153	6.73507	109.756	200
2058	3.44169	104.715	6.72522	109.742	200
2059	3.44315	104.941	6.71403	109.728	200
2060	3.44433	105.384	6.70025	109.715	200
2061	3.44502	105.238	6.68732	109.702	200
2062	3.4461	105.069	6.67538	109.689	200
2063	3.44661	104.798	6.665	109.674	200
2064	3.45476	110.974	6.63381	109.678	200
2065	3.45491	110.131	6.59787	109.68	200
2066	3.45513	109.573	6.56013	109.679	200
2067	3.45595	109.404	6.52359	109.678	200
2068	3.45622	108.512	6.49245	109.675	200
2069	3.45696	108.846	6.45952	109.673	200
2070	3.45759	108.543	6.42854	109.669	200
2071	3.45861	102.875	6.43067	109.65	200
2072	3.45938	102.511	6.43478	109.629	200
2073	3.46273	104.479	6.42731	109.614	200
2074	3.46409	105.119	6.41608	109.601	200
2075	3.4685	108.325	6.38619	109.597	200
2076	3.4703	109.296	6.35082	109.596	200
2077	3.47263	110.52	6.31926	109.599	200
2078	3.474	111.295	6.29238	109.604	200
2079	3.47612	112.506	6.27268	109.612	200
2080	3.47651	112.018	6.25019	109.619	200
2081	3.47738	111.602	6.22538	109.625	200
2082	3.47818	111.25	6.19864	109.63	200
2083	3.48029	112.252	6.17785	109.637	200
2084	3.48093	110.919	6.14938	109.641	200
2085	3.48193	110.623	6.11933	109.644	200
2086	3.48263	109.178	6.08646	109.643	200
2087	3.4835	108.993	6.05485	109.641	200
2088	3.48452	109.394	6.02109	109.64	200
2089	3.48536	109.225	5.98849	109.639	200
2090	3.48648	109.271	5.95581	109.638	200
2091	3.48753	109.256	5.9234	109.637	200
2092	3.48851	109.498	5.88977	109.636	200
2093	3.48962	109.886	5.85698	109.637	200
2094	3.4908	109.933	5.82464	109.638	200
2095	3.49165	109.613	5.79092	109.638	200
2096	3.49276	109.903	5.7588	109.638	200
2097	3.49425	110.611	5.73097	109.641	200
2098	3.49529	110.895	5.70494	109.645	200
2099	3.4961	110.659	5.67767	109.648	200
2100	3.49699	110.842	5.65161	109.651	200
2101	3.49775	110.163	5.62172	109.653	200
2102	3.50442	116.442	5.62851	109.673	200
2103	3.50593	116.472	5.63531	109.692	200
2104	3.50646	116.607	5.64275	109.712	200
2105	3.50689	115.778	5.64521	109.73	200
2106	3.50746	115.95	5.64855	109.748	200
2107	3.50836	115.221	5.64753	109.764	200
2108	3.50965	116.126	5.65169	109.783	200
2109	3.51062	115.746	5.6535	109.8	200
2110	3.51171	115.515	5.65386	109.817	200
2111	3.51282	115.202	5.6523	109.832	200
2112	3.51516	111.034	5.62642	109.836	200
2113	3.51702	112.228	5.60762	109.843	200
2114	3.51884	112.778	5.59209	109.851	200
2115	3.52106	114.089	5.58421	109.864	200
2116	3.523	115.57	5.58493	109.88	200
2117	3.52422	116.433	5.59056	109.899	200
2118	3.52497	116.842	5.59842	109.919	200
2119	3.52618	116.213	5.60246	109.938	200
2120	3.52739	116.616	5.60872	109.957	200
2121	3.52865	117.504	5.61999	109.979	200
2122	3.52971	117.72	5.63232	110.001	200
2123	3.53074	118.223	5.64737	110.025	200
2124	3.53185	116.926	5.65466	110.045	200
2125	3.53268	116.095	5.65696	110.063	200
2126	3.53357	115.682	5.65674	110.079	200
2127	3.53486	116.493	5.66114	110.098	200
2128	3.53565	114.315	5.65275	110.11	200
2129	3.53646	112.885	5.63601	110.118	200
2130	3.53783	112.206	5.61538	110.124	200
2131	3.53866	111.713	5.59197	110.129	200
2132	3.53957	111.542	5.56768	110.133	200
2133	3.54074	111.562	5.54361	110.137	200
2134	3.54175	111.326	5.5183	110.141	200
2135	3.54281	110.957	5.49096	110.143	200
2136	3.54398	110.864	5.46322	110.145	200
2137	3.54515	111.346	5.43844	110.149	200
2138	3.54602	110.694	5.40999	110.15	200
2139	3.54673	111.204	5.38467	110.153	200
2140	3.5475	110.235	5.35384	110.154	200
2141	3.54803	110.288	5.32349	110.154	200
2142	3.55429	114.158	5.31582	110.166	200
2143	3.5551	114.536	5.31033	110.178	200
2144	3.55571	113.794	5.30047	110.189	200
2145	3.55744	113.932	5.29142	110.2	200
2146	3.55985	115.343	5.29056	110.215	200
2147	3.56024	115.118	5.28831	110.229	200
2148	3.56057	114.328	5.2814	110.241	200
2149	3.5609	114.18	5.27359	110.252	200
2150	3.56126	106.361	5.26556	110.241	200
2151	3.56161	106.582	5.25622	110.23	200
2152	3.5622	106.908	5.24497	110.221	200
2153	3.56387	107.791	5.22861	110.214	200
2154	3.56746	111.08	5.20324	110.216	200
2155	3.56992	112.808	5.18806	110.224	200
2156	3.57241	114.684	5.18383	110.237	200
2157	3.57407	115.315	5.18322	110.251	200
2158	3.57512	115.627	5.18433	110.267	200
2159	3.57625	113.293	5.17178	110.276	200
2160	3.57704	112.719	5.15592	110.283	200
2161	3.57801	109.278	5.13179	110.28	200
2162	3.57911	108.556	5.11197	110.275	200
2163	3.57994	107.09	5.10077	110.266	200
2164	3.58094	106.68	5.09196	110.255	200
2165	3.58201	105.638	5.0892	110.242	200
2166	3.58299	106.269	5.08272	110.23	200
2167	3.58356	105.944	5.07809	110.218	200
2168	3.58448	106.052	5.07278	110.206	200
2169	3.58552	104.969	5.07374	110.191	200
2170	3.58669	105.54	5.07128	110.177	200
2171	3.58781	105.629	5.06824	110.164	200
2172	3.58883	105.968	5.06316	110.152	200
2173	3.58983	106.091	5.05734	110.14	200
2174	3.59139	106.448	5.0494	110.129	200
2175	3.59281	107.097	5.03767	110.12	200
2176	3.59411	107.429	5.02403	110.112	200
2177	3.59523	107.49	5.01007	110.105	200
2178	3.596	107.287	4.99733	110.097	200
2179	3.59726	107.412	4.98388	110.089	200
2180	3.59828	107.244	4.97144	110.081	200
2181	3.60481	112.936	4.95914	110.089	200
2182	3.60553	112.57	4.94473	110.096	200
2183	3.6059	111.419	4.92368	110.1	200
2184	3.61009	114.542	4.92088	110.113	200
2185	3.61061	114.278	4.91648	110.125	200
2186	3.61101	113.785	4.90918	110.136	200
2187	3.61139	113.417	4.89972	110.145	200
2188	3.61178	107.074	4.88909	110.136	200
2189	3.61215	106.048	4.88443	110.124	200
2190	3.61253	105.882	4.8807	110.112	200
2191	3.61291	105.839	4.87716	110.1	200
2192	3.61483	107.194	4.8657	110.091	200
2193	3.61675	108.196	4.84843	110.086	200
2194	3.61886	109.008	4.8265	110.082	200
2195	3.62161	110.794	4.80258	110.085	200
2196	3.62353	111.636	4.78368	110.089	200
2197	3.62463	111.619	4.76476	110.093	200
2198	3.62584	110.52	4.73954	110.095	200
2199	3.62713	109.929	4.71295	110.094	200
2200	3.62785	108.844	4.69282	110.091	200
2201	3.62891	107.683	4.67953	110.084	200
2202	3.62988	106.746	4.67173	110.074	200
2203	3.63099	106.597	4.66478	110.064	200
2204	3.63202	106.913	4.65598	110.055	200
2205	3.63309	106.771	4.648	110.045	200
2206	3.63429	106.733	4.64023	110.035	200
2207	3.63497	106.161	4.63578	110.024	200
2208	3.63606	106.172	4.63122	110.013	200
2209	3.63746	106.555	4.6244	110.003	200
2210	3.63827	106.207	4.61958	109.992	200
2211	3.63951	106.672	4.61202	109.982	200
2212	3.64056	106.712	4.60422	109.973	200
2213	3.64198	106.899	4.59532	109.964	200
2214	3.64323	107.368	4.5837	109.956	200
2215	3.6438	107.216	4.57298	109.948	200
2216	3.6451	107.128	4.56279	109.94	200
2217	3.64592	107.121	4.55265	109.932	200
2218	3.64676	107.058	4.54289	109.924	200
2219	3.65398	113.074	4.5348	109.933	200
2220	3.65533	113.437	4.52881	109.943	200
2221	3.65615	113.212	4.52148	109.952	200
2222	3.65653	112.418	4.50953	109.96	200
2223	3.65716	111.882	4.49449	109.965	200
2224	3.65765	111.507	4.47732	109.97	200
2225	3.65829	111.423	4.45974	109.974	200
2226	3.65932	111.672	4.44369	109.979	200
2227	3.66009	111.952	4.42932	109.985	200
2228	3.66063	105.772	4.42806	109.972	200
2229	3.6618	106.458	4.42275	109.962	200
2230	3.66284	106.864	4.41505	109.953	200
2231	3.66515	107.338	4.40458	109.945	200
2232	3.66687	106.794	4.39729	109.936	200
2233	3.66836	107.917	4.38347	109.93	200
2234	3.67052	109.748	4.35904	109.93	200
2235	3.67193	110.816	4.33885	109.932	200
2236	3.67354	112.075	4.32608	109.939	200
2237	3.67491	112.988	4.31866	109.948	200
2238	3.67568	113.204	4.31248	109.957	200
2239	3.67637	112.258	4.30078	109.964	200
2240	3.67699	109.246	4.27995	109.962	200
2241	3.67758	107.426	4.26981	109.954	200
2242	3.67833	105.661	4.26995	109.942	200
2243	3.67924	104.899	4.27444	109.927	200
2244	3.67985	104.491	4.2812	109.911	200
2245	3.68068	104.219	4.2894	109.895	200
2246	3.68167	104.43	4.29623	109.879	200
2247	3.68238	104.2	4.30427	109.862	200
2248	3.68315	103.855	4.31417	109.845	200
2249	3.68421	104.058	4.32274	109.828	200
2250	3.68476	103.62	4.3337	109.81	200
2251	3.68578	103.54	4.34496	109.792	200
2252	3.68648	103.212	4.35795	109.773	200
2253	3.68725	103.476	4.36922	109.754	200
2254	3.68893	104.2	4.37611	109.738	200
2255	3.68955	103.772	4.38536	109.721	200
2256	3.69088	103.935	4.3935	109.704	200
2257	3.69153	103.467	4.40422	109.686	200
2258	3.69247	103.168	4.41651	109.667	200
2259	3.69324	103.11	4.42895	109.648	200
2260	3.69477	102.992	4.4419	109.629	200
2261	3.69575	102.607	4.4569	109.608	200
2262	3.6971	102.685	4.47123	109.588	200
2263	3.7022	106.687	4.4621	109.58	200
2264	3.70297	106.725	4.45276	109.571	200
2265	3.70335	105.844	4.44854	109.561	200
2266	3.70391	105.401	4.44686	109.548	200
2267	3.70799	102.945	4.4594	109.529	200
2268	3.70849	102.75	4.47289	109.51	200
2269	3.70942	103.318	4.48288	109.492	200
2270	3.71358	103.209	4.49335	109.473	200
2271	3.71516	104.306	4.49726	109.458	200
2272	3.71671	105.503	4.49411	109.447	200
2273	3.71838	106.764	4.48358	109.439	200
2274	3.72026	108.251	4.46442	109.435	200
2275	3.72225	109.825	4.44073	109.437	200
2276	3.72406	111.312	4.42581	109.442	200
2277	3.72488	111.736	4.41341	109.449	200
2278	3.72594	110.888	4.39613	109.453	200
2279	3.72673	109.79	4.37253	109.454	200
2280	3.72752	108.406	4.3532	109.451	200
2281	3.72847	106.64	4.34423	109.443	200
2282	3.72932	105.565	4.34152	109.431	200
2283	3.72971	104.891	4.34267	109.418	200
2284	3.73064	104.586	4.34552	109.404	200
2285	3.7313	103.933	4.35206	109.388	200
2286	3.73197	103.914	4.35859	109.372	200
2287	3.73295	103.832	4.36546	109.356	200
2288	3.73362	103.503	4.3741	109.339	200
2289	3.73472	103.514	4.38254	109.322	200
2290	3.7355	103.271	4.39224	109.305	200
2291	3.73623	102.94	4.40371	109.286	200
2292	3.73754	102.998	4.41467	109.268	200
2293	3.73805	102.852	4.4263	109.249	200
2294	3.73896	102.679	4.43877	109.23	200
2295	3.7403	102.613	4.45144	109.211	200
2296	3.74115	102.662	4.46363	109.192	200
2297	3.74235	102.61	4.47595	109.173	200
2298	3.74355	102.67	4.48773	109.154	200
2299	3.74528	102.906	4.49797	109.136	200
2300	3.74661	103.109	4.50685	109.118	200
2301	3.7474	103.406	4.51386	109.102	200
2302	3.75274	107.423	4.49738	109.097	200
2303	3.7532	107.105	4.48281	109.091	200
2304	3.75393	106.949	4.4692	109.085	200
2305	3.75673	102.436	4.48187	109.065	200
2306	3.7584	102.85	4.49195	109.047	200
2307	3.75947	103.129	4.50024	109.03	200
2308	3.76054	103.803	4.50446	109.015	200
2309	3.76132	103.967	4.50763	109	200
2310	3.76192	104.077	4.51004	108.986	200
2311	3.76304	104.536	4.50969	108.973	200
2312	3.76489	105.343	4.50457	108.962	200
2313	3.76642	106.104	4.495	108.954	200
2314	3.76779	106.912	4.48074	108.948	200
2315	3.76969	107.639	4.4623	108.944	200
2316	3.77126	108.166	4.44089	108.942	200
2317	3.77263	107.227	4.42504	108.937	200
2318	3.77384	106.729	4.41215	108.931	200
2319	3.77458	105.986	4.40362	108.922	200
2320	3.77525	104.476	4.40387	108.909	200
2321	3.77587	103.705	4.40852	108.894	200
2322	3.77722	103.138	4.41636	108.877	200
2323	3.77812	102.856	4.42569	108.86	200
2324	3.77875	102.729	4.4356	108.842	200
2325	3.77988	103.297	4.44205	108.826	200
2326	3.78109	103.747	4.44576	108.811	200
2327	3.78188	104.031	4.4477	108.797	200
2328	3.78272	104.109	4.4491	108.784	200
2329	3.78375	104.281	4.44941	108.771	200
2330	3.78403	104.011	4.45122	108.757	200
2331	3.78488	104.057	4.45266	108.743	200
2332	3.78544	103.586	4.45676	108.728	200
2333	3.78653	103.995	4.45836	108.714	200
2334	3.78785	104.58	4.45648	108.702	200
2335	3.78866	104.299	4.45617	108.689	200
2336	3.7891	104.192	4.45641	108.676	200
2337	3.78999	104.078	4.45723	108.663	200
2338	3.79076	104.089	4.45792	108.65	200
2339	3.7912	103.792	4.46024	108.636	200
2340	3.79236	103.277	4.46547	108.62	200
2341	3.79316	103.462	4.46949	108.605	200
2342	3.7947	103.672	4.47219	108.591	200
2343	3.79548	103.813	4.47396	108.577	200
2344	3.79697	104.295	4.47284	108.564	200
2345	3.79742	103.727	4.47496	108.55	200
2346	3.80297	108.029	4.45198	108.549	200
2347	3.8036	107.569	4.43179	108.546	200
2348	3.80437	106.97	4.41519	108.541	200
2349	3.80561	103.072	4.42132	108.525	200
2350	3.80631	103.128	4.42699	108.51	200
2351	3.80732	103.797	4.42866	108.496	200
2352	3.80761	103.511	4.43189	108.482	200
2353	3.81091	102.665	4.43994	108.465	200
2354	3.81147	102.808	4.44702	108.448	200
2355	3.8126	103.008	4.45279	108.432	200
2356	3.81748	103.498	4.45559	108.418	200
2357	3.81984	104.478	4.4526	108.407	200
2358	3.82103	104.128	4.45159	108.394	200
2359	3.82318	104.605	4.44774	108.383	200
2360	3.82378	103.31	4.45137	108.368	200
2361	3.82482	102.365	4.4604	108.351	200
2362	3.82655	102.297	4.46966	108.333	200
2363	3.82772	102.644	4.47676	108.317	200
2364	3.82907	102.934	4.48202	108.301	200
2365	3.82955	102.623	4.48898	108.285	200
2366	3.83101	103.294	4.4919	108.27	200
2367	3.83151	102.838	4.49736	108.254	200
2368	3.83276	103.254	4.50028	108.24	200
2369	3.8331	103.205	4.50339	108.225	200
2370	3.83431	103.473	4.50484	108.211	200
2371	3.83522	103.745	4.50462	108.198	200
2372	3.83575	103.613	4.50509	108.185	200
2373	3.8366	103.48	4.50625	108.171	200
2374	3.83769	103.824	4.50533	108.159	200
2375	3.83898	103.586	4.50572	108.145	200
2376	3.83957	103.812	4.50472	108.133	200
2377	3.84005	103.567	4.50507	108.12	200
2378	3.84088	103.115	4.50797	108.105	200
2379	3.84137	103.081	4.51097	108.09	200
2380	3.8423	103.177	4.51331	108.076	200
2381	3.84305	102.605	4.51888	108.06	200
2382	3.84474	103.442	4.51946	108.047	200
2383	3.84549	102.988	4.52259	108.032	200
2384	3.84694	103.221	4.52427	108.018	200
2385	3.84802	102.587	4.52954	108.002	200
2386	3.85254	105.725	4.51645	107.996	200
2387	3.85294	105.343	4.50561	107.988	200
2388	3.85572	102.771	4.50975	107.973	200
2389	3.85635	102.979	4.51256	107.958	200
2390	3.85784	103.711	4.51102	107.946	200
2391	3.85942	102.504	4.51643	107.93	200
2392	3.86084	102.27	4.52308	107.914	200
2393	3.86192	102.3	4.52942	107.897	200
2394	3.86311	102.431	4.53487	107.881	200
2395	3.86615	104.66	4.52723	107.872	200
2396	3.86744	105.38	4.5154	107.865	200
2397	3.86807	104.843	4.50672	107.856	200
2398	3.87102	105.76	4.4927	107.85	200
