time	cwndsize
0.777277	153.817
0.778072	153.824
0.778734	153.83
0.779832	153.837
0.780424	153.843
0.781133	153.85
0.781802	153.856
0.78254	153.863
0.783372	153.869
0.784144	153.876
0.784961	153.882
0.785738	153.889
0.786742	153.895
0.787294	153.902
0.788135	153.909
0.789271	153.915
0.789752	153.922
0.790501	153.928
0.791098	153.935
0.7919	153.941
0.792616	153.948
0.793379	153.954
0.794239	153.961
0.795009	153.967
0.795812	153.974
0.796597	153.98
0.797652	153.987
0.798432	153.994
0.799283	154
0.800007	154.007
0.801134	154.013
0.801729	154.02
0.802381	154.026
0.802929	154.033
0.807462	154.039
0.811979	154.045
0.813474	154.052
0.814351	154.058
0.814741	154.065
0.815725	154.071
0.816977	154.078
0.818519	154.084
0.820113	154.091
0.821341	154.097
0.822252	154.104
0.823081	154.11
0.823827	154.117
0.824521	154.123
0.825262	154.13
0.826069	154.136
0.826874	154.143
0.827543	154.149
0.828335	154.156
0.829434	154.162
0.829868	154.169
0.830906	154.175
0.831621	154.182
0.832203	154.188
0.833009	154.195
0.833934	154.201
0.834678	154.208
0.835164	154.214
0.835957	154.221
0.836969	154.227
0.837491	154.234
0.838341	154.24
0.839037	154.247
0.840123	154.253
0.840716	154.26
0.841436	154.266
0.842241	154.273
0.843017	154.279
0.843817	154.286
0.844572	154.292
0.845677	154.299
0.846434	154.305
0.846976	154.312
0.847796	154.318
0.849297	154.325
0.850405	154.331
0.851656	154.338
0.852568	154.344
0.853074	154.351
0.85337	154.357
0.854001	154.364
0.858566	154.37
0.863207	154.377
0.863939	154.383
0.864539	154.39
0.865739	154.396
0.86709	154.403
0.86891	154.409
0.870249	154.416
0.871507	154.422
0.872179	154.429
0.873098	154.435
0.873772	154.442
0.874524	154.448
0.875613	154.455
0.876058	154.461
0.876692	154.468
0.877727	154.474
0.878292	154.481
0.879029	154.487
0.880015	154.494
0.880802	154.5
0.881415	154.507
0.882143	154.513
0.882811	154.52
0.883665	154.526
0.884318	154.533
0.885139	154.539
0.886168	154.545
0.886719	154.552
0.887462	154.558
0.888388	154.565
0.889039	154.571
0.889833	154.578
0.890514	154.584
0.891386	154.591
0.892084	154.597
0.892999	154.604
0.893577	154.61
0.894385	154.617
0.895063	154.623
0.895902	154.63
0.896602	154.636
0.897728	154.643
0.89842	154.649
0.899187	154.656
0.899712	154.662
0.90084	154.669
0.901955	154.675
0.902503	154.682
0.903063	154.688
0.90364	154.695
0.907677	154.701
0.912415	154.708
0.913145	154.714
0.914213	154.721
0.91483	154.727
0.916024	154.734
0.917995	154.74
0.91981	154.747
0.92115	154.753
0.922027	154.76
0.92281	154.766
0.92389	154.773
0.924445	154.779
0.925573	154.786
0.926055	154.792
0.926746	154.799
0.927786	154.805
0.928225	154.812
0.928954	154.818
0.929505	154.825
0.930282	154.831
0.930953	154.838
0.931864	154.844
0.932527	154.851
0.933358	154.857
0.934047	154.864
0.934844	154.87
0.936197	154.877
0.936583	154.883
0.937092	154.89
0.937848	154.896
0.938673	154.903
0.939497	154.909
0.940142	154.916
0.940931	154.922
0.941903	154.929
0.942475	154.935
0.94334	154.942
0.944007	154.948
0.945192	154.955
0.945826	154.961
0.946385	154.968
0.94707	154.974
0.948166	154.981
0.948651	154.987
0.949457	154.994
0.950591	155
0.951485	155.006
0.952114	155.013
0.952465	155.019
0.953055	155.026
0.957861	155.032
0.962053	155.039
0.963039	155.045
0.963638	155.052
0.964276	155.058
0.964878	155.065
0.96661	155.071
0.968111	155.077
0.969993	155.084
0.971454	155.09
0.972532	155.097
0.973182	155.103
0.973932	155.11
0.974955	155.116
0.975482	155.123
0.976222	155.129
0.977024	155.136
0.977694	155.142
0.978679	155.148
0.979265	155.155
0.980035	155.161
0.980673	155.168
