time	cwndsize
1.53262	156.468
1.5332	156.474
1.53382	156.481
1.53443	156.487
1.53595	156.494
1.53661	156.5
1.53722	156.506
1.53766	156.513
1.53808	156.519
1.53849	156.526
1.53895	156.532
1.53938	156.539
1.53977	156.545
1.54018	156.551
1.54058	156.558
1.54101	156.564
1.54149	156.571
1.54188	156.577
1.54227	156.583
1.54273	156.59
1.54315	156.596
1.54355	156.603
1.54406	156.609
1.54449	156.615
1.54492	156.622
1.54533	156.628
1.54726	156.635
1.54819	156.641
1.54871	156.647
1.54915	156.654
1.54959	156.66
1.55012	156.667
1.55085	156.673
1.55136	156.68
1.55183	156.686
1.55284	156.692
1.554	156.699
1.55507	156.705
1.55566	156.712
1.55613	156.718
1.55667	156.724
1.55713	156.731
1.55754	156.737
1.55796	156.744
1.55851	156.75
1.55911	156.756
1.55954	156.763
1.55993	156.769
1.56042	156.776
1.56087	156.782
1.56126	156.789
1.56168	156.795
1.56209	156.801
1.56254	156.808
1.56311	156.814
1.56354	156.821
1.56393	156.827
1.56431	156.833
1.56513	156.84
1.56562	156.846
1.56605	156.853
1.56696	156.859
1.56795	156.865
1.56899	156.872
1.57008	156.878
1.5712	156.885
1.57209	156.891
1.57257	156.897
1.57301	156.904
1.57347	156.91
1.57413	156.917
1.5746	156.923
1.57514	156.93
1.57562	156.936
1.57605	156.942
1.57656	156.949
1.57708	156.955
1.57762	156.962
1.57819	156.968
1.5787	156.974
1.5792	156.981
1.57974	156.987
1.5803	156.994
1.77921	157
1.78002	157.006
1.78033	78.5032
1.78076	78.516
1.78116	78.5288
1.78155	78.5417
1.78193	78.5545
1.7823	78.5673
1.78268	78.5801
1.78305	78.5929
1.78342	78.6058
1.78401	78.6186
1.78473	78.6314
1.78573	78.6442
1.78655	78.6571
1.787	78.6699
1.78741	78.6827
1.78777	78.6955
1.78813	78.7083
1.78854	78.7212
1.78886	78.734
1.78976	78.7468
1.79008	78.7596
1.79037	78.7724
1.79073	78.7853
1.79112	78.7981
1.79129	78.8109
1.79173	78.8237
1.79275	78.8365
1.79314	78.8494
1.79375	78.8622
1.79432	78.875
1.7949	78.8878
1.79529	78.9006
1.79567	78.9135
1.79616	78.9263
1.79672	78.9391
1.79712	78.9519
1.79751	78.9647
1.79803	78.9776
1.79859	78.9904
1.79903	79.0032
1.79942	79.0159
1.79995	79.0285
1.80052	79.0412
1.80119	79.0538
1.80178	79.0665
1.80217	79.0792
1.80285	79.0918
1.80353	79.1045
1.80393	79.1171
1.8046	79.1298
1.80498	79.1424
1.80555	79.1551
1.80592	79.1678
1.80641	79.1804
1.80696	79.1931
1.80747	79.2057
1.80814	79.2184
1.80852	79.2311
1.80886	79.2437
1.80939	79.2564
1.81012	79.269
1.81073	79.2817
1.81149	79.2943
1.8119	79.307
1.81255	79.3197
1.81285	79.3323
1.81314	79.345
1.81379	79.3576
1.81435	79.3703
1.81487	79.383
1.81542	79.3956
1.81588	79.4083
1.81648	79.4209
1.81708	79.4336
1.81757	79.4462
1.81809	79.4589
1.81839	79.4716
1.81879	79.4842
1.81906	79.4969
1.8195	79.5095
1.82012	79.5222
1.82052	79.5349
1.82113	79.5475
1.82172	79.5602
1.8221	79.5728
1.82244	79.5855
1.82316	79.5981
1.8236	79.6108
1.82396	79.6235
1.82462	79.6361
1.82504	79.6488
1.82543	79.6614
1.82579	79.6741
1.82635	79.6867
1.82693	79.6994
1.82748	79.7121
1.82804	79.7247
1.8284	79.7374
1.82892	79.75
1.82943	79.7627
1.82997	79.7754
1.83033	79.788
1.83089	79.8007
1.8313	79.8133
1.83185	79.826
1.83239	79.8386
1.83278	79.8513
1.83326	79.864
1.83386	79.8766
1.83429	79.8893
1.8349	79.9019
1.83531	79.9146
1.83572	79.9273
1.8361	79.9399
1.83753	79.9526
1.83798	79.9652
1.83839	79.9779
1.83885	79.9905
1.83925	80.0032
1.83973	80.0157
1.84004	80.0282
1.84034	80.0407
1.84062	80.0532
1.84088	80.0657
1.84134	80.0782
1.84183	80.0907
1.8423	80.1032
1.84255	80.1157
1.8431	80.1282
1.84369	80.1407
1.84425	80.1532
1.84476	80.1657
1.84526	80.1782
1.84573	80.1907
1.84625	80.2032
1.84682	80.2157
1.84738	80.2282
1.84784	80.2407
1.84861	80.2532
1.84888	80.2657
1.84932	80.2782
1.84994	80.2907
1.85021	80.3032
1.85072	80.3157
1.85145	80.3282
1.85177	80.3407
1.85231	80.3532
1.85262	80.3657
1.85322	80.3782
1.85354	80.3907
1.85408	80.4032
1.85461	80.4157
1.85525	80.4282
1.85556	80.4407
1.85617	80.4532
1.8847	80.4657
1.88526	80.4782
1.88557	80.4907
1.92481	80.5032
1.92521	80.5157
1.9261	80.5282
1.92687	80.5407
1.9276	80.5532
1.92891	80.5657
1.92985	80.5782
1.93043	80.5907
1.93121	80.6032
1.93211	80.6157
1.93282	80.6282
1.93376	80.6407
1.93444	80.6532
1.93531	80.6657
1.93614	80.6782
1.9369	80.6907
1.93773	80.7032
1.93831	80.7157
1.93911	80.7282
1.94017	80.7407
1.94122	80.7532
1.94231	80.7657
1.94294	80.7782
1.94364	80.7907
1.94414	80.8032
1.94944	80.8157
1.95004	80.8282
1.9604	80.8407
1.97541	80.8532
1.97584	80.8657
1.97641	80.8782
1.97679	80.8907
1.97758	80.9032
1.97796	80.9157
1.97831	80.9282
1.97868	80.9407
1.97914	80.9532
1.97976	80.9657
1.9803	80.9782
1.98088	80.9907
1.98123	81.0032
1.98185	81.0156
1.98236	81.0279
1.9829	81.0402
1.98357	81.0526
1.98392	81.0649
1.98441	81.0773
1.98492	81.0896
1.98548	81.102
1.98634	81.1143
1.98697	81.1267
1.98733	81.139
1.98818	81.1514
1.989	81.1637
1.98984	81.176
1.9905	81.1884
1.99115	81.2007
1.99169	81.2131
1.99218	81.2254
1.99267	81.2378
1.99312	81.2501
1.99365	81.2625
1.99426	81.2748
1.99503	81.2872
1.99544	81.2995
1.99789	81.3118
1.99895	81.3242
1.99998	81.3365
2.00093	81.3489
2.00143	81.3612
2.00174	81.3736
2.00205	81.3859
2.00234	81.3983
2.00264	81.4106
2.00299	81.423
2.00331	81.4353
2.00364	81.4476
2.00399	81.46
2.00431	81.4723
2.0048	81.4847
2.02845	81.497
2.029	81.5094
2.03033	81.5217
2.03127	81.5341
2.03168	81.5464
2.03333	81.5588
2.03427	81.5711
2.03519	81.5835
2.03605	81.5958
2.03699	81.6081
2.03753	81.6205
2.0384	81.6328
2.03912	81.6452
2.03982	81.6575
2.04061	81.6699
2.04171	81.6822
2.04251	81.6946
2.05041	81.7069
2.05128	81.7193
2.05175	81.7316
2.05218	81.7439
2.05267	81.7563
2.0531	81.7686
2.05377	81.781
2.0542	81.7933
2.05483	81.8057
2.05527	81.818
2.06406	81.8304
2.07915	81.8427
2.07967	81.8551
2.08127	81.8674
2.08253	81.8797
2.08349	81.8921
2.08444	81.9044
2.08556	81.9168
2.08683	81.9291
2.0881	81.9415
2.08904	81.9538
2.09916	81.9662
2.1064	81.9785
2.11316	81.9909
2.11509	82.0032
2.11571	82.0154
2.11633	82.0276
2.11675	82.0398
2.11786	82.052
2.11899	82.0642
2.11992	82.0764
2.12108	82.0886
2.12194	82.1008
2.12275	82.113
2.12316	82.1252
2.12374	82.1374
2.1245	82.1495
2.12487	82.1617
2.12522	82.1739
2.12589	82.1861
2.12639	82.1983
2.12689	82.2105
2.12748	82.2227
2.12809	82.2349
2.12845	82.2471
2.12908	82.2593
2.12986	82.2715
2.13024	82.2837
2.13056	82.2959
2.13129	82.3081
2.13241	82.3203
2.1338	82.3325
2.13461	82.3447
2.135	82.3569
2.13532	82.3691
2.13562	82.3813
2.13655	82.3934
2.13741	82.4056
2.1379	82.4178
2.13882	82.43
2.13944	82.4422
2.14017	82.4544
2.1411	82.4666
2.14176	82.4788
2.14229	82.491
2.14309	82.5032
2.14357	82.5154
2.14926	82.5276
2.15061	82.5398
2.15127	82.552
2.15179	82.5642
2.15233	82.5764
2.15268	82.5886
2.15324	82.6008
2.15353	82.613
2.15429	82.6252
2.1551	82.6374
2.15607	82.6495
2.15685	82.6617
2.15764	82.6739
2.1582	82.6861
2.15912	82.6983
2.15972	82.7105
2.16057	82.7227
2.16125	82.7349
2.16164	82.7471
2.16215	82.7593
2.16337	82.7715
2.16433	82.7837
2.16541	82.7959
2.16599	82.8081
2.16771	82.8203
2.1835	82.8325
2.18389	82.8447
2.18523	82.8569
2.18674	82.8691
2.18738	82.8813
2.18872	82.8934
2.18946	82.9056
2.19108	82.9178
2.19172	82.93
2.19277	82.9422
2.20234	82.9544
2.21022	82.9666
2.21811	82.9788
2.22011	82.991
2.22174	83.0032
2.22346	83.0153
2.22452	83.0273
2.22542	83.0393
2.22623	83.0514
2.22719	83.0634
2.22801	83.0755
2.22901	83.0875
2.22996	83.0996
2.23094	83.1116
2.23165	83.1237
2.23268	83.1357
2.23343	83.1478
2.23427	83.1598
2.2354	83.1719
2.23613	83.1839
2.23688	83.196
2.23784	83.208
2.2389	83.2201
2.23979	83.2321
2.24115	83.2442
2.24222	83.2562
2.24296	83.2683
2.24363	83.2803
2.24439	83.2924
2.24945	83.3044
2.2573	83.3165
2.26126	83.3285
2.26599	83.3406
2.26717	83.3526
2.26922	83.3647
2.27141	83.3767
2.27213	83.3887
2.2729	83.4008
2.27358	83.4128
2.27405	83.4249
2.27447	83.4369
2.27511	83.449
2.27569	83.461
2.27604	83.4731
2.27696	83.4851
2.27734	83.4972
2.27763	83.5092
2.27825	83.5213
2.27907	83.5333
2.27949	83.5454
2.27989	83.5574
2.28137	83.5695
2.28172	83.5815
2.28206	83.5936
2.28238	83.6056
2.28279	83.6177
2.28347	83.6297
2.28388	83.6418
2.28431	83.6538
2.28495	83.6659
2.28546	83.6779
2.28615	83.69
2.28678	83.702
2.28745	83.714
2.28827	83.7261
2.28908	83.7381
2.2897	83.7502
2.29087	83.7622
2.29138	83.7743
2.2923	83.7863
2.293	83.7984
2.29345	83.8104
2.29412	83.8225
2.29871	83.8345
2.29973	83.8466
2.30019	83.8586
2.30068	83.8707
2.3014	83.8827
2.30185	83.8948
2.30238	83.9068
2.30282	83.9189
2.3032	83.9309
2.30568	83.943
2.3142	83.955
2.32289	83.9671
2.32507	83.9791
2.32556	83.9912
2.32612	84.0032
2.32748	84.0151
2.32799	84.027
2.32931	84.0389
2.32988	84.0508
2.33115	84.0627
2.33165	84.0746
2.3331	84.0865
2.33361	84.0984
2.335	84.1103
2.33558	84.1223
2.33664	84.1342
2.33728	84.1461
2.33785	84.158
2.33881	84.1699
2.33937	84.1818
2.34069	84.1937
2.3413	84.2056
2.34246	84.2175
2.34941	84.2294
2.34985	84.2413
2.35098	84.2532
2.35147	84.2651
2.3519	84.277
2.35255	84.2889
2.35302	84.3008
2.36119	84.3127
2.36524	84.3246
2.37123	84.3365
2.37213	84.3484
2.3738	84.3603
2.37539	84.3723
2.37598	84.3842
2.37704	84.3961
2.37786	84.408
2.37898	84.4199
2.37972	84.4318
2.38048	84.4437
2.38135	84.4556
2.38222	84.4675
2.38287	84.4794
2.38355	84.4913
2.38419	84.5032
2.38523	84.5151
2.38584	84.527
2.38666	84.5389
2.38745	84.5508
2.38821	84.5627
2.38888	84.5746
2.38965	84.5865
2.39044	84.5984
2.39148	84.6103
2.39225	84.6223
2.39285	84.6342
2.39917	84.6461
2.39955	84.658
2.40603	84.6699
2.41019	84.6818
2.41059	84.6937
2.4112	84.7056
2.4121	84.7175
2.41299	84.7294
2.41389	84.7413
2.41441	84.7532
2.41505	84.7651
2.41572	84.777
2.41624	84.7889
2.41724	84.8008
2.4186	84.8127
2.41937	84.8246
2.42012	84.8365
2.42071	84.8484
2.42141	84.8603
2.42211	84.8723
2.42287	84.8842
2.42338	84.8961
2.42405	84.908
2.42461	84.9199
2.42518	84.9318
2.42576	84.9437
2.42626	84.9556
2.42825	84.9675
2.42901	84.9794
2.42994	84.9913
2.43093	85.0032
2.43241	85.015
2.43281	85.0267
2.43336	85.0385
2.43412	85.0503
2.43497	85.062
2.43551	85.0738
2.43682	85.0856
2.43739	85.0973
2.43851	85.1091
2.43911	85.1209
2.44056	85.1326
2.44117	85.1444
2.44194	85.1561
2.4483	85.1679
2.44899	85.1797
2.45007	85.1914
2.45073	85.2032
2.45106	85.215
2.45253	85.2267
2.45317	85.2385
2.45416	85.2503
2.45518	85.262
2.45559	85.2738
2.45659	85.2856
2.45694	85.2973
2.46523	85.3091
2.46921	85.3209
2.47498	85.3326
2.4754	85.3444
2.47694	85.3561
2.47873	85.3679
2.47922	85.3797
2.48042	85.3914
2.48132	85.4032
2.48277	85.415
2.4835	85.4267
2.48416	85.4385
2.48481	85.4503
2.48584	85.462
2.48674	85.4738
2.48747	85.4856
2.48787	85.4973
2.48897	85.5091
2.48975	85.5209
2.49044	85.5326
2.49118	85.5444
2.49209	85.5561
2.49264	85.5679
2.49915	85.5797
2.50105	85.5914
2.50149	85.6032
2.50179	85.615
2.50286	85.6267
2.50389	85.6385
2.5042	85.6503
2.5089	85.662
2.51528	85.6738
2.51593	85.6856
2.51657	85.6973
2.51754	85.7091
2.51872	85.7209
2.52009	85.7326
2.52101	85.7444
2.52251	85.7561
2.52352	85.7679
2.52466	85.7797
2.52514	85.7914
2.52594	85.8032
2.52684	85.815
2.5276	85.8267
2.52832	85.8385
2.52909	85.8503
2.52985	85.862
2.53068	85.8738
2.53155	85.8856
2.5323	85.8973
2.53301	85.9091
2.53379	85.9209
2.53459	85.9326
2.53542	85.9444
2.53619	85.9561
2.53688	85.9679
2.53755	85.9797
2.53846	85.9914
2.53929	86.0032
2.54009	86.0148
2.54092	86.0265
2.54169	86.0381
2.54243	86.0497
2.54343	86.0613
2.54862	86.073
2.54945	86.0846
2.55236	86.0962
2.55326	86.1079
2.55448	86.1195
2.55519	86.1311
2.55581	86.1427
2.55652	86.1544
2.55709	86.166
2.55788	86.1776
2.55846	86.1893
2.55936	86.2009
2.5602	86.2125
2.5632	86.2241
2.56424	86.2358
2.56513	86.2474
2.56564	86.259
2.56595	86.2706
2.56627	86.2823
2.56658	86.2939
2.56898	86.3055
2.57305	86.3172
2.57855	86.3288
2.57924	86.3404
2.58048	86.352
2.58205	86.3637
2.58277	86.3753
2.58411	86.3869
2.58456	86.3986
2.58603	86.4102
2.58663	86.4218
2.58797	86.4334
2.58852	86.4451
2.5896	86.4567
2.59044	86.4683
2.59131	86.4799
2.59208	86.4916
2.59261	86.5032
2.599	86.5148
2.59946	86.5265
2.60082	86.5381
2.60148	86.5497
2.60185	86.5613
2.60312	86.573
2.60435	86.5846
2.60503	86.5962
2.6057	86.6079
2.60679	86.6195
2.60719	86.6311
2.60781	86.6427
2.61201	86.6544
2.61982	86.666
2.62103	86.6776
2.62251	86.6893
2.62395	86.7009
2.62454	86.7125
2.62515	86.7241
2.62623	86.7358
2.62711	86.7474
2.62799	86.759
2.62857	86.7706
2.62959	86.7823
2.63031	86.7939
2.6311	86.8055
2.63171	86.8172
2.63256	86.8288
2.63321	86.8404
2.634	86.852
2.63496	86.8637
2.63551	86.8753
2.63638	86.8869
2.63703	86.8986
2.63793	86.9102
2.6388	86.9218
2.6397	86.9334
2.64021	86.9451
2.64109	86.9567
2.64212	86.9683
2.64261	86.9799
2.64888	86.9916
2.64921	87.0032
2.65169	87.0147
2.65237	87.0262
2.65286	87.0377
2.65353	87.0492
2.65407	87.0607
2.65454	87.0722
2.6554	87.0837
2.6561	87.0952
2.65666	87.1067
2.65783	87.1181
2.65857	87.1296
2.65951	87.1411
2.66014	87.1526
2.66123	87.1641
2.66173	87.1756
2.66336	87.1871
2.66481	87.1986
2.66542	87.2101
2.66677	87.2216
2.66897	87.2331
2.66959	87.2446
2.67098	87.2561
2.67223	87.2676
2.67317	87.2791
2.67371	87.2906
2.67434	87.3021
2.67575	87.3136
2.68196	87.325
2.68269	87.3365
2.68403	87.348
2.6857	87.3595
2.68628	87.371
2.68745	87.3825
2.68816	87.394
2.68964	87.4055
2.69031	87.417
2.69174	87.4285
2.69222	87.44
2.69337	87.4515
2.69824	87.463
2.69932	87.4745
2.6997	87.486
2.70067	87.4975
2.70205	87.509
2.70259	87.5204
2.70376	87.5319
2.70426	87.5434
2.70558	87.5549
2.7067	87.5664
2.70746	87.5779
2.70782	87.5894
2.70917	87.6009
2.70967	87.6124
2.71112	87.6239
2.7115	87.6354
2.7156	87.6469
2.72375	87.6584
2.72441	87.6699
2.7256	87.6814
2.72672	87.6929
2.72738	87.7044
2.72866	87.7158
2.72923	87.7273
2.73049	87.7388
2.73131	87.7503
2.73311	87.7618
2.73405	87.7733
2.73429	87.7848
2.73455	87.7963
